topic,Level 0,Level 1(Readable tweet),Level 2(Remvoving weird data),Level 3(removing html tags),Level 4(removing hashtags and mentions),Level 5(removing links),Level 6(removing punctuations),Level 7(Converting into lower case),final tweets after procesing,polarity,sentiment analysis
Elon,"Status(_api=<tweepy.api.API object at 0x7fe98b3d7340>, _json={'created_at': 'Mon Nov 15 12:26:33 +0000 2021', 'id': 1460222688497123328, 'id_str': '1460222688497123328', 'text': ""Please sell rest of the 10% you gonna sell today Elon. And I'm sure Elon will sell more because of Bernie or whatever. $Tsla"", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [{'text': 'Tsla', 'indices': [119, 124]}], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1460219734318891013, 'in_reply_to_status_id_str': '1460219734318891013', 'in_reply_to_user_id': 1127030056239296512, 'in_reply_to_user_id_str': '1127030056239296512', 'in_reply_to_screen_name': 'EJkim05390577', 'user': {'id': 1127030056239296512, 'id_str': '1127030056239296512', 'name': 'FromKoR', 'screen_name': 'EJkim05390577', 'location': '성남', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 0, 'friends_count': 32, 'listed_count': 0, 'created_at': 'Sat May 11 01:57:59 +0000 2019', 'favourites_count': 76, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 67, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1447393858426388482/0HhrenBE_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1447393858426388482/0HhrenBE_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, created_at=datetime.datetime(2021, 11, 15, 12, 26, 33), id=1460222688497123328, id_str='1460222688497123328', text=""Please sell rest of the 10% you gonna sell today Elon. And I'm sure Elon will sell more because of Bernie or whatever. $Tsla"", truncated=False, entities={'hashtags': [], 'symbols': [{'text': 'Tsla', 'indices': [119, 124]}], 'user_mentions': [], 'urls': []}, metadata={'iso_language_code': 'en', 'result_type': 'recent'}, source='Twitter for Android', source_url='http://twitter.com/download/android', in_reply_to_status_id=1460219734318891013, in_reply_to_status_id_str='1460219734318891013', in_reply_to_user_id=1127030056239296512, in_reply_to_user_id_str='1127030056239296512', in_reply_to_screen_name='EJkim05390577', author=User(_api=<tweepy.api.API object at 0x7fe98b3d7340>, _json={'id': 1127030056239296512, 'id_str': '1127030056239296512', 'name': 'FromKoR', 'screen_name': 'EJkim05390577', 'location': '성남', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 0, 'friends_count': 32, 'listed_count': 0, 'created_at': 'Sat May 11 01:57:59 +0000 2019', 'favourites_count': 76, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 67, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1447393858426388482/0HhrenBE_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1447393858426388482/0HhrenBE_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1127030056239296512, id_str='1127030056239296512', name='FromKoR', screen_name='EJkim05390577', location='성남', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=0, friends_count=32, listed_count=0, created_at=datetime.datetime(2019, 5, 11, 1, 57, 59), favourites_count=76, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=67, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1447393858426388482/0HhrenBE_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1447393858426388482/0HhrenBE_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[]), user=User(_api=<tweepy.api.API object at 0x7fe98b3d7340>, _json={'id': 1127030056239296512, 'id_str': '1127030056239296512', 'name': 'FromKoR', 'screen_name': 'EJkim05390577', 'location': '성남', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 0, 'friends_count': 32, 'listed_count': 0, 'created_at': 'Sat May 11 01:57:59 +0000 2019', 'favourites_count': 76, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 67, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1447393858426388482/0HhrenBE_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1447393858426388482/0HhrenBE_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1127030056239296512, id_str='1127030056239296512', name='FromKoR', screen_name='EJkim05390577', location='성남', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=0, friends_count=32, listed_count=0, created_at=datetime.datetime(2019, 5, 11, 1, 57, 59), favourites_count=76, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=67, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1447393858426388482/0HhrenBE_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1447393858426388482/0HhrenBE_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[]), geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=0, favorite_count=0, favorited=False, retweeted=False, lang='en')",Please sell rest of the 10% you gonna sell today Elon. And I'm sure Elon will sell more because of Bernie or whatever. $Tsla,Please sell rest of the 10% you gonna sell today Elon. And I'm sure Elon will sell more because of Bernie or whatever. $Tsla,Please sell rest of the 10% you gonna sell today Elon. And I'm sure Elon will sell more because of Bernie or whatever. $Tsla,Please sell rest of the 10% you gonna sell today Elon. And I'm sure Elon will sell more because of Bernie or whatever. $Tsla,Please sell rest of the 10% you gonna sell today Elon. And I'm sure Elon will sell more because of Bernie or whatever. $Tsla,Please sell rest of the 10% you gonna sell today Elon And I'm sure Elon will sell more because of Bernie or whatever $Tsla,please sell rest of the 10% you gonna sell today elon and i'm sure elon will sell more because of bernie or whatever $tsla,please sell rest 10% gonna sell today elon i'm sure elon sell bernie whatever $tsla,0.5,positive
Elon,"Status(_api=<tweepy.api.API object at 0x7fe98b3d7340>, _json={'created_at': 'Mon Nov 15 12:26:32 +0000 2021', 'id': 1460222684218810375, 'id_str': '1460222684218810375', 'text': '@SBF_FTX join $elon to mars! #dogelon #dogelonmars', 'truncated': False, 'entities': {'hashtags': [{'text': 'dogelon', 'indices': [29, 37]}, {'text': 'dogelonmars', 'indices': [38, 50]}], 'symbols': [{'text': 'elon', 'indices': [14, 19]}], 'user_mentions': [{'screen_name': 'SBF_FTX', 'name': 'SBF', 'id': 1110877798820777986, 'id_str': '1110877798820777986', 'indices': [0, 8]}], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1459177894429790245, 'in_reply_to_status_id_str': '1459177894429790245', 'in_reply_to_user_id': 1110877798820777986, 'in_reply_to_user_id_str': '1110877798820777986', 'in_reply_to_screen_name': 'SBF_FTX', 'user': {'id': 1268226191879598080, 'id_str': '1268226191879598080', 'name': '𝓔𝓼 𝓣𝓪𝓹𝓮 𝓚𝓮𝓽𝓪𝓷 🕊️', 'screen_name': 'estapecityx', 'location': '', 'description': '𝕾𝖑𝖔𝖜𝖑𝖞 𝖇𝖚𝖙 𝖘𝖚𝖗𝖊𝖑𝖞 | $ELON', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 329, 'friends_count': 5000, 'listed_count': 0, 'created_at': 'Wed Jun 03 17:01:10 +0000 2020', 'favourites_count': 31160, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 59218, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1457614491617660933/SVP9FwE3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1457614491617660933/SVP9FwE3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1268226191879598080/1609851236', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, created_at=datetime.datetime(2021, 11, 15, 12, 26, 32), id=1460222684218810375, id_str='1460222684218810375', text='@SBF_FTX join $elon to mars! #dogelon #dogelonmars', truncated=False, entities={'hashtags': [{'text': 'dogelon', 'indices': [29, 37]}, {'text': 'dogelonmars', 'indices': [38, 50]}], 'symbols': [{'text': 'elon', 'indices': [14, 19]}], 'user_mentions': [{'screen_name': 'SBF_FTX', 'name': 'SBF', 'id': 1110877798820777986, 'id_str': '1110877798820777986', 'indices': [0, 8]}], 'urls': []}, metadata={'iso_language_code': 'en', 'result_type': 'recent'}, source='Twitter for Android', source_url='http://twitter.com/download/android', in_reply_to_status_id=1459177894429790245, in_reply_to_status_id_str='1459177894429790245', in_reply_to_user_id=1110877798820777986, in_reply_to_user_id_str='1110877798820777986', in_reply_to_screen_name='SBF_FTX', author=User(_api=<tweepy.api.API object at 0x7fe98b3d7340>, _json={'id': 1268226191879598080, 'id_str': '1268226191879598080', 'name': '𝓔𝓼 𝓣𝓪𝓹𝓮 𝓚𝓮𝓽𝓪𝓷 🕊️', 'screen_name': 'estapecityx', 'location': '', 'description': '𝕾𝖑𝖔𝖜𝖑𝖞 𝖇𝖚𝖙 𝖘𝖚𝖗𝖊𝖑𝖞 | $ELON', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 329, 'friends_count': 5000, 'listed_count': 0, 'created_at': 'Wed Jun 03 17:01:10 +0000 2020', 'favourites_count': 31160, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 59218, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1457614491617660933/SVP9FwE3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1457614491617660933/SVP9FwE3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1268226191879598080/1609851236', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1268226191879598080, id_str='1268226191879598080', name='𝓔𝓼 𝓣𝓪𝓹𝓮 𝓚𝓮𝓽𝓪𝓷 🕊️', screen_name='estapecityx', location='', description='𝕾𝖑𝖔𝖜𝖑𝖞 𝖇𝖚𝖙 𝖘𝖚𝖗𝖊𝖑𝖞 | $ELON', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=329, friends_count=5000, listed_count=0, created_at=datetime.datetime(2020, 6, 3, 17, 1, 10), favourites_count=31160, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=59218, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1457614491617660933/SVP9FwE3_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1457614491617660933/SVP9FwE3_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1268226191879598080/1609851236', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[]), user=User(_api=<tweepy.api.API object at 0x7fe98b3d7340>, _json={'id': 1268226191879598080, 'id_str': '1268226191879598080', 'name': '𝓔𝓼 𝓣𝓪𝓹𝓮 𝓚𝓮𝓽𝓪𝓷 🕊️', 'screen_name': 'estapecityx', 'location': '', 'description': '𝕾𝖑𝖔𝖜𝖑𝖞 𝖇𝖚𝖙 𝖘𝖚𝖗𝖊𝖑𝖞 | $ELON', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 329, 'friends_count': 5000, 'listed_count': 0, 'created_at': 'Wed Jun 03 17:01:10 +0000 2020', 'favourites_count': 31160, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 59218, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1457614491617660933/SVP9FwE3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1457614491617660933/SVP9FwE3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1268226191879598080/1609851236', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1268226191879598080, id_str='1268226191879598080', name='𝓔𝓼 𝓣𝓪𝓹𝓮 𝓚𝓮𝓽𝓪𝓷 🕊️', screen_name='estapecityx', location='', description='𝕾𝖑𝖔𝖜𝖑𝖞 𝖇𝖚𝖙 𝖘𝖚𝖗𝖊𝖑𝖞 | $ELON', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=329, friends_count=5000, listed_count=0, created_at=datetime.datetime(2020, 6, 3, 17, 1, 10), favourites_count=31160, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=59218, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1457614491617660933/SVP9FwE3_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1457614491617660933/SVP9FwE3_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1268226191879598080/1609851236', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[]), geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=0, favorite_count=0, favorited=False, retweeted=False, lang='en')",@SBF_FTX join $elon to mars! #dogelon #dogelonmars,@SBF_FTX join $elon to mars! #dogelon #dogelonmars,@SBF_FTX join $elon to mars! #dogelon #dogelonmars,join $elon to mars!,join $elon to mars!,join $elon to mars,join $elon to mars,join $elon mar,0.0,neutral
Elon,"Status(_api=<tweepy.api.API object at 0x7fe98b3d7340>, _json={'created_at': 'Mon Nov 15 12:26:32 +0000 2021', 'id': 1460222684168867840, 'id_str': '1460222684168867840', 'text': '@bunniefied @Rici_Elon done', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'bunniefied', 'name': 'bunnie 🐇', 'id': 4080715212, 'id_str': '4080715212', 'indices': [0, 11]}, {'screen_name': 'Rici_Elon', 'name': 'Rici Elon', 'id': 1460198521785577475, 'id_str': '1460198521785577475', 'indices': [12, 22]}], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1460204711659769859, 'in_reply_to_status_id_str': '1460204711659769859', 'in_reply_to_user_id': 4080715212, 'in_reply_to_user_id_str': '4080715212', 'in_reply_to_screen_name': 'bunniefied', 'user': {'id': 1363678452298047488, 'id_str': '1363678452298047488', 'name': 'ji', 'screen_name': 'jieunncityx', 'location': '', 'description': 'carat | #ayuminati', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3, 'friends_count': 370, 'listed_count': 0, 'created_at': 'Mon Feb 22 02:34:32 +0000 2021', 'favourites_count': 345, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1430, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1456529897229209604/qaGEXAT9_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1456529897229209604/qaGEXAT9_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, created_at=datetime.datetime(2021, 11, 15, 12, 26, 32), id=1460222684168867840, id_str='1460222684168867840', text='@bunniefied @Rici_Elon done', truncated=False, entities={'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'bunniefied', 'name': 'bunnie 🐇', 'id': 4080715212, 'id_str': '4080715212', 'indices': [0, 11]}, {'screen_name': 'Rici_Elon', 'name': 'Rici Elon', 'id': 1460198521785577475, 'id_str': '1460198521785577475', 'indices': [12, 22]}], 'urls': []}, metadata={'iso_language_code': 'en', 'result_type': 'recent'}, source='Twitter for Android', source_url='http://twitter.com/download/android', in_reply_to_status_id=1460204711659769859, in_reply_to_status_id_str='1460204711659769859', in_reply_to_user_id=4080715212, in_reply_to_user_id_str='4080715212', in_reply_to_screen_name='bunniefied', author=User(_api=<tweepy.api.API object at 0x7fe98b3d7340>, _json={'id': 1363678452298047488, 'id_str': '1363678452298047488', 'name': 'ji', 'screen_name': 'jieunncityx', 'location': '', 'description': 'carat | #ayuminati', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3, 'friends_count': 370, 'listed_count': 0, 'created_at': 'Mon Feb 22 02:34:32 +0000 2021', 'favourites_count': 345, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1430, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1456529897229209604/qaGEXAT9_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1456529897229209604/qaGEXAT9_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1363678452298047488, id_str='1363678452298047488', name='ji', screen_name='jieunncityx', location='', description='carat | #ayuminati', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=3, friends_count=370, listed_count=0, created_at=datetime.datetime(2021, 2, 22, 2, 34, 32), favourites_count=345, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=1430, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1456529897229209604/qaGEXAT9_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1456529897229209604/qaGEXAT9_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[]), user=User(_api=<tweepy.api.API object at 0x7fe98b3d7340>, _json={'id': 1363678452298047488, 'id_str': '1363678452298047488', 'name': 'ji', 'screen_name': 'jieunncityx', 'location': '', 'description': 'carat | #ayuminati', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3, 'friends_count': 370, 'listed_count': 0, 'created_at': 'Mon Feb 22 02:34:32 +0000 2021', 'favourites_count': 345, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1430, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1456529897229209604/qaGEXAT9_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1456529897229209604/qaGEXAT9_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1363678452298047488, id_str='1363678452298047488', name='ji', screen_name='jieunncityx', location='', description='carat | #ayuminati', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=3, friends_count=370, listed_count=0, created_at=datetime.datetime(2021, 2, 22, 2, 34, 32), favourites_count=345, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=1430, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1456529897229209604/qaGEXAT9_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1456529897229209604/qaGEXAT9_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[]), geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=0, favorite_count=0, favorited=False, retweeted=False, lang='en')",@bunniefied @Rici_Elon done,@bunniefied @Rici_Elon done,@bunniefied @Rici_Elon done,done,done,done,done,done,0.0,neutral
