topic,Level 0,Level 1(Readable tweet),Level 2(Remvoving weird data),Level 3(removing html tags),Level 4(removing hashtags and mentions),Level 5(removing links),Level 6(removing punctuations),Level 7(Converting into lower case),final tweets after procesing,category,Score
Kemba,"Status(_api=<tweepy.api.API object at 0x000002812B7B2D30>, _json={'created_at': 'Thu Nov 11 10:29:44 +0000 2021', 'id': 1458743739917250565, 'id_str': '1458743739917250565', 'text': '@KxngLenny_ Kemba washed and knew the hometown Knicks fans were the only ones who’d embrace him signing. He rejecte… https://t.co/FnsRWI5htm', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KxngLenny_', 'name': '𝕃𝕖𝕟𝕟𝕪⛈ says WIN OBJ A RING', 'id': 1063186096929075202, 'id_str': '1063186096929075202', 'indices': [0, 11]}], 'urls': [{'url': 'https://t.co/FnsRWI5htm', 'expanded_url': 'https://twitter.com/i/web/status/1458743739917250565', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1458608499911536642, 'in_reply_to_status_id_str': '1458608499911536642', 'in_reply_to_user_id': 1063186096929075202, 'in_reply_to_user_id_str': '1063186096929075202', 'in_reply_to_screen_name': 'KxngLenny_', 'user': {'id': 1454754936256880640, 'id_str': '1454754936256880640', 'name': 'James', 'screen_name': 'James_XXI', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 0, 'friends_count': 1, 'listed_count': 0, 'created_at': 'Sun Oct 31 10:19:57 +0000 2021', 'favourites_count': 482, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 45, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1454769370933174272/oxidaOEK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1454769370933174272/oxidaOEK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1454754936256880640/1635679021', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, created_at=datetime.datetime(2021, 11, 11, 10, 29, 44), id=1458743739917250565, id_str='1458743739917250565', text='@KxngLenny_ Kemba washed and knew the hometown Knicks fans were the only ones who’d embrace him signing. He rejecte… https://t.co/FnsRWI5htm', truncated=True, entities={'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KxngLenny_', 'name': '𝕃𝕖𝕟𝕟𝕪⛈ says WIN OBJ A RING', 'id': 1063186096929075202, 'id_str': '1063186096929075202', 'indices': [0, 11]}], 'urls': [{'url': 'https://t.co/FnsRWI5htm', 'expanded_url': 'https://twitter.com/i/web/status/1458743739917250565', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, metadata={'iso_language_code': 'en', 'result_type': 'recent'}, source='Twitter for iPhone', source_url='http://twitter.com/download/iphone', in_reply_to_status_id=1458608499911536642, in_reply_to_status_id_str='1458608499911536642', in_reply_to_user_id=1063186096929075202, in_reply_to_user_id_str='1063186096929075202', in_reply_to_screen_name='KxngLenny_', author=User(_api=<tweepy.api.API object at 0x000002812B7B2D30>, _json={'id': 1454754936256880640, 'id_str': '1454754936256880640', 'name': 'James', 'screen_name': 'James_XXI', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 0, 'friends_count': 1, 'listed_count': 0, 'created_at': 'Sun Oct 31 10:19:57 +0000 2021', 'favourites_count': 482, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 45, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1454769370933174272/oxidaOEK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1454769370933174272/oxidaOEK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1454754936256880640/1635679021', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1454754936256880640, id_str='1454754936256880640', name='James', screen_name='James_XXI', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=0, friends_count=1, listed_count=0, created_at=datetime.datetime(2021, 10, 31, 10, 19, 57), favourites_count=482, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=45, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1454769370933174272/oxidaOEK_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1454769370933174272/oxidaOEK_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1454754936256880640/1635679021', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[]), user=User(_api=<tweepy.api.API object at 0x000002812B7B2D30>, _json={'id': 1454754936256880640, 'id_str': '1454754936256880640', 'name': 'James', 'screen_name': 'James_XXI', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 0, 'friends_count': 1, 'listed_count': 0, 'created_at': 'Sun Oct 31 10:19:57 +0000 2021', 'favourites_count': 482, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 45, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1454769370933174272/oxidaOEK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1454769370933174272/oxidaOEK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1454754936256880640/1635679021', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1454754936256880640, id_str='1454754936256880640', name='James', screen_name='James_XXI', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=0, friends_count=1, listed_count=0, created_at=datetime.datetime(2021, 10, 31, 10, 19, 57), favourites_count=482, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=45, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1454769370933174272/oxidaOEK_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1454769370933174272/oxidaOEK_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1454754936256880640/1635679021', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[]), geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=0, favorite_count=0, favorited=False, retweeted=False, lang='en')",@KxngLenny_ Kemba washed and knew the hometown Knicks fans were the only ones who’d embrace him signing. He rejecte… https://t.co/FnsRWI5htm,@KxngLenny_ Kemba washed and knew the hometown Knicks fans were the only ones whod embrace him signing. He rejecte https://t.co/FnsRWI5htm,@KxngLenny_ Kemba washed and knew the hometown Knicks fans were the only ones whod embrace him signing. He rejecte https://t.co/FnsRWI5htm,Kemba washed and knew the hometown Knicks fans were the only ones whod embrace him signing. He rejecte https://t.co/FnsRWI5htm,Kemba washed and knew the hometown Knicks fans were the only ones whod embrace him signing. He rejecte,Kemba washed and knew the hometown Knicks fans were the only ones whod embrace him signing He rejecte,kemba washed and knew the hometown knicks fans were the only ones whod embrace him signing he rejecte,kemba washed knew hometown knicks fan one whod embrace signing rejecte,Social,0.7037037037037037
Kemba,"Status(_api=<tweepy.api.API object at 0x000002812B7B2D30>, _json={'created_at': 'Thu Nov 11 10:29:09 +0000 2021', 'id': 1458743594983043077, 'id_str': '1458743594983043077', 'text': '@shwinnypooh The Knicks forced Kemba and Fournier who are trash defenders on Thibs and they are out starting back c… https://t.co/0eYQ3tr2V1', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shwinnypooh', 'name': 'ShwinnyPooh', 'id': 4429697674, 'id_str': '4429697674', 'indices': [0, 12]}], 'urls': [{'url': 'https://t.co/0eYQ3tr2V1', 'expanded_url': 'https://twitter.com/i/web/status/1458743594983043077', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1458629198902345742, 'in_reply_to_status_id_str': '1458629198902345742', 'in_reply_to_user_id': 4429697674, 'in_reply_to_user_id_str': '4429697674', 'in_reply_to_screen_name': 'shwinnypooh', 'user': {'id': 1317605866456207360, 'id_str': '1317605866456207360', 'name': 'NYSports4Life', 'screen_name': 'NYSports_4Eva', 'location': '', 'description': 'Giants\nKnicks\nYankees\nRangers', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 26, 'friends_count': 434, 'listed_count': 0, 'created_at': 'Sat Oct 17 23:18:19 +0000 2020', 'favourites_count': 693, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3143, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1392259915247497220/lKStNDJ__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1392259915247497220/lKStNDJ__normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, created_at=datetime.datetime(2021, 11, 11, 10, 29, 9), id=1458743594983043077, id_str='1458743594983043077', text='@shwinnypooh The Knicks forced Kemba and Fournier who are trash defenders on Thibs and they are out starting back c… https://t.co/0eYQ3tr2V1', truncated=True, entities={'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shwinnypooh', 'name': 'ShwinnyPooh', 'id': 4429697674, 'id_str': '4429697674', 'indices': [0, 12]}], 'urls': [{'url': 'https://t.co/0eYQ3tr2V1', 'expanded_url': 'https://twitter.com/i/web/status/1458743594983043077', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, metadata={'iso_language_code': 'en', 'result_type': 'recent'}, source='Twitter for iPhone', source_url='http://twitter.com/download/iphone', in_reply_to_status_id=1458629198902345742, in_reply_to_status_id_str='1458629198902345742', in_reply_to_user_id=4429697674, in_reply_to_user_id_str='4429697674', in_reply_to_screen_name='shwinnypooh', author=User(_api=<tweepy.api.API object at 0x000002812B7B2D30>, _json={'id': 1317605866456207360, 'id_str': '1317605866456207360', 'name': 'NYSports4Life', 'screen_name': 'NYSports_4Eva', 'location': '', 'description': 'Giants\nKnicks\nYankees\nRangers', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 26, 'friends_count': 434, 'listed_count': 0, 'created_at': 'Sat Oct 17 23:18:19 +0000 2020', 'favourites_count': 693, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3143, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1392259915247497220/lKStNDJ__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1392259915247497220/lKStNDJ__normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1317605866456207360, id_str='1317605866456207360', name='NYSports4Life', screen_name='NYSports_4Eva', location='', description='Giants\nKnicks\nYankees\nRangers', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=26, friends_count=434, listed_count=0, created_at=datetime.datetime(2020, 10, 17, 23, 18, 19), favourites_count=693, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=3143, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1392259915247497220/lKStNDJ__normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1392259915247497220/lKStNDJ__normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[]), user=User(_api=<tweepy.api.API object at 0x000002812B7B2D30>, _json={'id': 1317605866456207360, 'id_str': '1317605866456207360', 'name': 'NYSports4Life', 'screen_name': 'NYSports_4Eva', 'location': '', 'description': 'Giants\nKnicks\nYankees\nRangers', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 26, 'friends_count': 434, 'listed_count': 0, 'created_at': 'Sat Oct 17 23:18:19 +0000 2020', 'favourites_count': 693, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3143, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1392259915247497220/lKStNDJ__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1392259915247497220/lKStNDJ__normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1317605866456207360, id_str='1317605866456207360', name='NYSports4Life', screen_name='NYSports_4Eva', location='', description='Giants\nKnicks\nYankees\nRangers', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=26, friends_count=434, listed_count=0, created_at=datetime.datetime(2020, 10, 17, 23, 18, 19), favourites_count=693, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=3143, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1392259915247497220/lKStNDJ__normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1392259915247497220/lKStNDJ__normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[]), geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=0, favorite_count=0, favorited=False, retweeted=False, lang='en')",@shwinnypooh The Knicks forced Kemba and Fournier who are trash defenders on Thibs and they are out starting back c… https://t.co/0eYQ3tr2V1,@shwinnypooh The Knicks forced Kemba and Fournier who are trash defenders on Thibs and they are out starting back c https://t.co/0eYQ3tr2V1,@shwinnypooh The Knicks forced Kemba and Fournier who are trash defenders on Thibs and they are out starting back c https://t.co/0eYQ3tr2V1,The Knicks forced Kemba and Fournier who are trash defenders on Thibs and they are out starting back c https://t.co/0eYQ3tr2V1,The Knicks forced Kemba and Fournier who are trash defenders on Thibs and they are out starting back c,The Knicks forced Kemba and Fournier who are trash defenders on Thibs and they are out starting back c,the knicks forced kemba and fournier who are trash defenders on thibs and they are out starting back c,knicks forced kemba fournier trash defender thibs starting back c,Health,0.6923076923076923
